Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,ODISHA,BHUBANESWAR,1,Aparajita Sarangi,BJP,0,Graduate,49,"Rs 3,16,77,600 ~ 3 Crore+","Rs 43,29,959 ~ 43 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9907
2019,ODISHA,BHUBANESWAR,2,Arup Mohan Patnaik,BJD,0,Graduate Professional,63,"Rs 9,27,00,106 ~ 9 Crore+","Rs 2,70,000 ~ 2 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8378
2019,ODISHA,BHUBANESWAR,3,Bhakta Sekhar Ray,Kalinga Sena,1,10th Pass,39,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9909
2019,ODISHA,BHUBANESWAR,4,Biswanath Ramachandra,Freethought Party of India,0,Post Graduate,75,"Rs 76,35,586 ~ 76 Lacs+","Rs 4,800 ~ 4 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7836
2019,ODISHA,BHUBANESWAR,5,Biswanath Rout,Krupaa Party,0,Post Graduate,61,"Rs 42,50,149 ~ 42 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7837
2019,ODISHA,BHUBANESWAR,6,Janardan Pati,CPI(M),1,Graduate Professional,71,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7834
2019,ODISHA,BHUBANESWAR,7,Jayant Kumar Das,IND,0,Others,43,"Rs 55,58,206 ~ 55 Lacs+","Rs 22,00,000 ~ 22 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7838
2019,ODISHA,BHUBANESWAR,8,Lalita Kumar Nayak,BSP,0,Graduate Professional,50,"Rs 16,95,002 ~ 16 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9908
2019,ODISHA,BHUBANESWAR,9,Madhu Sudan Yadav,IND,0,Graduate,69,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9910
2019,ODISHA,BHUBANESWAR,10,Pramila Behera,CPI(ML) Red Star,0,Graduate,42,"Rs 47,252 ~ 47 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7833
2019,ODISHA,BHUBANESWAR,11,Sanjaya Kumar Sahoo,IND,0,Graduate,34,"Rs 21,08,850 ~ 21 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7832
2019,ODISHA,BHUBANESWAR,12,Subhranshu Sekhar Padhi,AITC,3,Others,43,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7835
2019,ODISHA,BHUBANESWAR,13,Susil Kumar Jena,IND,0,Post Graduate,53,"Rs 30,09,216 ~ 30 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9912
