Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,UTTAR PRADESH,SULTANPUR,8,Maneka Sanjay Gandhi,BJP,0,12th Pass,62,"Rs 55,69,26,451 ~ 55 Crore+","Rs 1,19,35,800 ~ 1 Crore+",Yes
2019,UTTAR PRADESH,SULTANPUR,1,Abu Umaima,IND,0,Graduate Professional,32,"Rs 26,16,000 ~ 26 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,2,Akhilesh,IND,0,Graduate,55,"Rs 1,29,07,306 ~ 1 Crore+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,3,Chandra Bhadra Singh,BSP,6,Post Graduate,43,Not Available,Not Available,No
2019,UTTAR PRADESH,SULTANPUR,4,Dr. Sanjay Sinh,INC,0,Doctorate,67,"Rs 41,11,99,451 ~ 41 Crore+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,5,Firoj Ahamad,Kanshiram Bahujan Dal,0,8th Pass,40,"Rs 8,59,968 ~ 8 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,6,Hari Lal,Rastriya Insaaf Party,0,10th Pass,38,Not Available,Not Available,No
2019,UTTAR PRADESH,SULTANPUR,7,Kamla Devi,Pragatishil Samajwadi Party (Lohia),5,12th Pass,42,"Rs 1,82,51,000 ~ 1 Crore+","Rs 6,76,000 ~ 6 Lacs+",No
2019,UTTAR PRADESH,SULTANPUR,9,Manju Lata Pal,Aam Janta Party (India),0,10th Pass,29,Not Available,Not Available,No
2019,UTTAR PRADESH,SULTANPUR,10,Mathura,IND,0,12th Pass,45,"Rs 16,87,899 ~ 16 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,11,Nasir Ali,Bharat Prabhat Party,1,12th Pass,50,"Rs 1,05,70,383 ~ 1 Crore+","Rs 80,000 ~ 80 Thou+",No
2019,UTTAR PRADESH,SULTANPUR,12,Rishabh Shrivastava,Bhartiya Hind Fauj,0,Graduate,30,Not Available,Not Available,No
2019,UTTAR PRADESH,SULTANPUR,13,Sunita Rajbhar,Suheldev Bhartiya Samaj Party,0,5th Pass,37,"Rs 14,12,500 ~ 14 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,SULTANPUR,14,Virendra,IND,0,Literate,40,"Rs 13,40,000 ~ 13 Lacs+",Rs 0 ~,No
