Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,GUJARAT,MAHESANA,5,Patel Jayshreeben Kanubhai,BJP,0,10th Pass,55,"Rs 1,32,78,493 ~ 1 Crore+","Rs 18,14,057 ~ 18 Lacs+",Yes
2014,GUJARAT,MAHESANA,1,Chaudhary Dineshbhai Salubhai,Vishva Hindustani Sangathan,0,Literate,37,"Rs 44,10,200 ~ 44 Lacs+","Rs 6,95,000 ~ 6 Lacs+",No
2014,GUJARAT,MAHESANA,2,Girishji Jenaji Dabhi,Bharatiya National Janta Dal,2,5th Pass,37,"Rs 23,33,000 ~ 23 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No
2014,GUJARAT,MAHESANA,3,Mahmad Azam Haiderkhan Pathan,IND,1,8th Pass,29,Not Available,Not Available,No
2014,GUJARAT,MAHESANA,4,Patel Dilipbhai Somabhai,Hindustan Janta Party,0,8th Pass,46,"Rs 43,21,000 ~ 43 Lacs+",Rs 0 ~,No
2014,GUJARAT,MAHESANA,6,Patel Jivabhai Ambalal,INC,0,10th Pass,75,Not Available,Not Available,No
2014,GUJARAT,MAHESANA,7,Patel Vandanaben Dineshbhai,AAP,0,12th Pass,39,"Rs 1,18,46,813 ~ 1 Crore+","Rs 2,00,000 ~ 2 Lacs+",No
2014,GUJARAT,MAHESANA,8,Prajapati Vitthalbhai Virdas,IND,0,10th Pass,61,"Rs 53,06,239 ~ 53 Lacs+",Rs 0 ~,No
2014,GUJARAT,MAHESANA,9,Thakor Babuji Dhanaji,IND,1,5th Pass,60,Not Available,Not Available,No
2014,GUJARAT,MAHESANA,10,Thakor Baldevji Maganji,IND,0,5th Pass,57,"Rs 81,24,000 ~ 81 Lacs+",Rs 0 ~,No
2014,GUJARAT,MAHESANA,11,Thakor Kevalji Nathaji,BSP,1,Literate,55,"Rs 50,68,662 ~ 50 Lacs+","Rs 5,57,000 ~ 5 Lacs+",No
2014,GUJARAT,MAHESANA,12,Thakor Mansangji Punjaji,Bahujan Mukti Party,4,5th Pass,56,Not Available,Not Available,No
2014,GUJARAT,MAHESANA,13,Thakor Samaratji Balvantsinh,IND,0,12th Pass,35,"Rs 13,47,000 ~ 13 Lacs+",Rs 0 ~,No
2014,GUJARAT,MAHESANA,14,Zala Indrajitsinh Mahendrasinh,SP,0,12th Pass,36,"Rs 2,32,000 ~ 2 Lacs+",Rs 0 ~,No
