Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,KERALA,Thrissur,8,P C Chacko,INC,0,Post Graduate,62,"Rs 1,63,35,679 ~ 1 Crore+",Rs 0 ~,Yes
2009,KERALA,Thrissur,1,Adv Joshy Thakaran,BSP,1,Graduate,42,"Rs 16,71,800 ~ 16 Lacs+",Rs 0 ~,No
2009,KERALA,Thrissur,2,Adv N Hariharan Nair,IND,0,Graduate Professional,63,"Rs 1,83,00,000 ~ 1 Crore+","Rs 2,30,000 ~ 2 Lacs+",No
2009,KERALA,Thrissur,3,Ajayakumar Kuttikkat,JD(U),3,12th Pass,37,Not Available,Not Available,No
2009,KERALA,Thrissur,4,C N Jayadevan,CPI,0,Post Graduate,58,"Rs 47,10,500 ~ 47 Lacs+","Rs 3,47,025 ~ 3 Lacs+",No
2009,KERALA,Thrissur,5,E A Joseph,IND,0,10th Pass,49,"Rs 10,42,000 ~ 10 Lacs+",Rs 0 ~,No
2009,KERALA,Thrissur,6,Kunjan Pulayan,IND,2,5th Pass,52,Not Available,Not Available,No
2009,KERALA,Thrissur,7,N K Ravi,IND,0,10th Pass,46,"Rs 1,51,000 ~ 1 Lacs+","Rs 5,500 ~ 5 Thou+",No
2009,KERALA,Thrissur,9,P C Saju,IND,2,10th Pass,34,Not Available,Not Available,No
2009,KERALA,Thrissur,10,Rema Reghunanthan,BJP,0,Post Graduate,48,"Rs 34,15,000 ~ 34 Lacs+","Rs 15,00,000 ~ 15 Lacs+",No
