Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,CHHATTISGARH,MAHASAMUND,14,Roop Kumari Choudhary,BJP,0,Post Graduate,47,"Rs 5,39,08,562 ~ 5 Crore+","Rs 21,16,025 ~ 21 Lacs+",Yes
2024,CHHATTISGARH,MAHASAMUND,1,Basant Sinha,BSP,0,12th Pass,58,"Rs 82,35,640 ~ 82 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,2,Champa Lal Patel Guruji Dharti Pakd,Right to Recall Party,0,Graduate,56,"Rs 51,44,343 ~ 51 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,MAHASAMUND,3,Dr. Virendra Chaudhri,Bhartiya Shakti Chetna Party,0,Others,57,Not Available,Not Available,No
2024,CHHATTISGARH,MAHASAMUND,4,Farid Quraishi,Gondvana Gantantra Party,0,Graduate,44,"Rs 74,129 ~ 74 Thou+","Rs 5,00,000 ~ 5 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,5,Ganesh Ram Dhruw,Hamar Raj Party,0,8th Pass,42,"Rs 4,15,593 ~ 4 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,6,Ishwar Markande,IND,0,5th Pass,46,Not Available,Not Available,No
2024,CHHATTISGARH,MAHASAMUND,7,Kaliya Prasad Seth,IND,0,10th Pass,81,"Rs 3,71,000 ~ 3 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,MAHASAMUND,8,Mahesh Swarn,IND,1,12th Pass,50,"Rs 5,11,20,000 ~ 5 Crore+","Rs 8,00,000 ~ 8 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,9,Mukesh Kumar Agrawal,IND,0,Post Graduate,53,Not Available,Not Available,No
2024,CHHATTISGARH,MAHASAMUND,10,Narad Prasad Nishad,Shakti Sena (Bharat Desh),0,8th Pass,45,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,MAHASAMUND,11,Nitesh Kumar Ratre,Sunder Samaj Party,0,12th Pass,31,"Rs 15,16,000 ~ 15 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,12,Professor Suresh Sahu,IND,0,Post Graduate,65,Not Available,Not Available,No
2024,CHHATTISGARH,MAHASAMUND,13,Rekhram Bagh,IND,0,Post Graduate,55,"Rs 90,90,000 ~ 90 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,MAHASAMUND,15,Santosh Darchand Banjare,IND,0,12th Pass,45,Not Available,Not Available,No
2024,CHHATTISGARH,MAHASAMUND,16,Sukhnandan Deshkar,IND,0,8th Pass,59,"Rs 17,95,000 ~ 17 Lacs+","Rs 1,50,000 ~ 1 Lacs+",No
2024,CHHATTISGARH,MAHASAMUND,17,Tamradhwaj Sahu,INC,0,12th Pass,75,"Rs 5,29,92,268 ~ 5 Crore+","Rs 1,54,06,968 ~ 1 Crore+",No
