Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,UTTAR PRADESH,Jalaun,5,GHANSYAM ANURAGI,SP,2,Post Graduate,35,"Rs 63,50,833 ~ 63 Lacs+",Rs 0 ~,Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=5662
2009,UTTAR PRADESH,Jalaun,1,BHAGGOOLAL VALMIKI,RSMD,0,12th Pass,50,"Rs 2,54,323 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5671
2009,UTTAR PRADESH,Jalaun,2,BHANU PRATAP SINGH VERMA,BJP,1,Post Graduate,50,"Rs 14,91,809 ~ 14 Lacs+","Rs 1,15,000 ~ 1 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5665
2009,UTTAR PRADESH,Jalaun,3,BHURI DEVI,IND,0,Not Given,54,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5674
2009,UTTAR PRADESH,Jalaun,4,DASHRATH SINGH AHIRWAR,RDMP,0,10th Pass,27,"Rs 1,30,000 ~ 1 Lacs+","Rs 60,000 ~ 60 Thou+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5668
2009,UTTAR PRADESH,Jalaun,6,HUKUM,JPS,0,Not Given,52,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5673
2009,UTTAR PRADESH,Jalaun,7,KASHIRAM,CPI(ML)(L),0,12th Pass,35,"Rs 73,020 ~ 73 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5667
2009,UTTAR PRADESH,Jalaun,8,MEVALAL,IND,0,12th Pass,61,"Rs 7,01,000 ~ 7 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5675
2009,UTTAR PRADESH,Jalaun,9,NATHURAM VERMA LOHIA,NCP,0,8th Pass,63,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5664
2009,UTTAR PRADESH,Jalaun,10,PRABHA VERMA,AD,0,Doctorate,25,"Rs 11,80,000 ~ 11 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5670
2009,UTTAR PRADESH,Jalaun,11,PRATAP SINGH KATHARIYA,NELU,0,10th Pass,39,"Rs 81,500 ~ 81 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5669
2009,UTTAR PRADESH,Jalaun,12,RAM JI,IND,0,8th Pass,49,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5676
2009,UTTAR PRADESH,Jalaun,13,SANJAY KUMAR,RAJUP,0,10th Pass,28,"Rs 11,000 ~ 11 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5672
2009,UTTAR PRADESH,Jalaun,14,TILAK CHANDRA AHIRWAR,BSP,0,Graduate,40,"Rs 44,43,000 ~ 44 Lacs+","Rs 5,00,000 ~ 5 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5663
2009,UTTAR PRADESH,Jalaun,15,VASHUDEV,IND,0,8th Pass,31,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5677
