Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2014,MAHARASHTRA,JALGAON,12,Patil Ashok Tapiram,BJP,0,Graduate,52,Not Available,Not Available,Yes,https://www.myneta.info/ls2014/candidate.php?candidate_id=5833
2014,MAHARASHTRA,JALGAON,1,Abrar Beg Sarvar Beg Mirza,RPI,0,8th Pass,28,"Rs 85,000 ~ 85 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5836
2014,MAHARASHTRA,JALGAON,2,Adv.shinde Ashok Dagdu,Prabuddha Republican Party,0,Post Graduate,32,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5843
2014,MAHARASHTRA,JALGAON,3,Ashok Tarachand Patil,IND,0,Literate,55,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5844
2014,MAHARASHTRA,JALGAON,4,Bagul Vedu Tanaji,BSP,0,Literate,56,"Rs 9,60,000 ~ 9 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5834
2014,MAHARASHTRA,JALGAON,5,Bahadur Ragib Ahamed,SP,0,Post Graduate,36,"Rs 2,78,918 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5841
2014,MAHARASHTRA,JALGAON,6,Deshmukh Iqbal A. Rehman,IND,0,5th Pass,47,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5845
2014,MAHARASHTRA,JALGAON,7,Dr.mubeen Ahmad,IND,1,Others,47,"Rs 22,500 ~ 22 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5847
2014,MAHARASHTRA,JALGAON,8,Dr.satish Bhaskarrao Patil,NCP,1,Graduate,58,"Rs 4,64,86,689 ~ 4 Crore+","Rs 72,96,297 ~ 72 Lacs+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5835
2014,MAHARASHTRA,JALGAON,9,Ishwar Dayaram More,Bahujan Mukti Party,2,Graduate,50,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5838
2014,MAHARASHTRA,JALGAON,10,Lalit Gaurishankar Sharma,IND,0,10th Pass,30,"Rs 14,25,150 ~ 14 Lacs+","Rs 1,50,000 ~ 1 Lacs+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5848
2014,MAHARASHTRA,JALGAON,11,Mango Pundlik Pagare,Rashtravadi Janata Party,0,Doctorate,48,"Rs 55,000 ~ 55 Thou+","Rs 30,000 ~ 30 Thou+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5842
2014,MAHARASHTRA,JALGAON,13,Patil Sandeep Yuvraj,IND,0,12th Pass,28,Nil,Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5846
2014,MAHARASHTRA,JALGAON,14,Patil Sangram Gokulsingh,AAP,0,Post Graduate,37,"Rs 1,70,98,312 ~ 1 Crore+","Rs 38,18,000 ~ 38 Lacs+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5840
2014,MAHARASHTRA,JALGAON,15,Patil Suresh Padurang,Hindustan Janta Party,0,10th Pass,55,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5839
2014,MAHARASHTRA,JALGAON,16,"Satish Bhaskar Patil (mudi Pra Dangri, Tal.amalner)",IND,0,12th Pass,27,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5853
2014,MAHARASHTRA,JALGAON,17,"Satish Bhaskar Patil (nandgaon Bk, Tal.erandol)",IND,0,Illiterate,28,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5851
2014,MAHARASHTRA,JALGAON,18,"Satish Bhaskar Patil (varkhedi, Tal.erandol)",IND,0,5th Pass,30,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5852
2014,MAHARASHTRA,JALGAON,19,Sau.asha Sahebrao Patil,Maharashtra Parivartan Sena (T),0,12th Pass,38,"Rs 1,15,000 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5837
2014,MAHARASHTRA,JALGAON,20,Vijay Bhimrao Nikam,IND,0,12th Pass,25,"Rs 30,500 ~ 30 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5849
