Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,BIHAR,ARARIA,6,Pradeep Kumar Singh,BJP,3,10th Pass,52,Not Available,Not Available,Yes
2019,BIHAR,ARARIA,1,Abdul Wahid Khan,IND,1,10th Pass,69,"Rs 15,45,000 ~ 15 Lacs+","Rs 1,19,028 ~ 1 Lacs+",No
2019,BIHAR,ARARIA,2,Md Matin,IND,1,Literate,31,"Rs 6,02,510 ~ 6 Lacs+",Rs 0 ~,No
2019,BIHAR,ARARIA,3,Md Minhaz Alam,IND,0,10th Pass,33,Not Available,Not Available,No
2019,BIHAR,ARARIA,4,Md Mobinul Haque,IND,0,Post Graduate,46,"Rs 5,72,000 ~ 5 Lacs+",Rs 0 ~,No
2019,BIHAR,ARARIA,5,Mukesh Singh,IND,0,8th Pass,36,"Rs 12,40,800 ~ 12 Lacs+",Rs 0 ~,No
2019,BIHAR,ARARIA,7,Ram Narayan Bharti,BSP,0,Post Graduate,46,"Rs 69,16,000 ~ 69 Lacs+","Rs 10,00,000 ~ 10 Lacs+",No
2019,BIHAR,ARARIA,8,Ramanand Rishideo,IND,0,12th Pass,66,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
2019,BIHAR,ARARIA,9,Sarfaraz Alam,RJD,6,Graduate,50,Not Available,Not Available,No
2019,BIHAR,ARARIA,10,Shaheen Praveen,IND,1,Others,28,"Rs 1,24,21,636 ~ 1 Crore+","Rs 3,00,000 ~ 3 Lacs+",No
2019,BIHAR,ARARIA,11,Sudama Singh,Bihar Lok Nirman Dal,2,10th Pass,54,"Rs 56,95,500 ~ 56 Lacs+","Rs 99,000 ~ 99 Thou+",No
2019,BIHAR,ARARIA,12,Tarachand Paswan,Bahujan Mukti Party,2,10th Pass,60,Not Available,Not Available,No
